@relation delivery_data
@attribute boxId numeric
@attribute numPeopleHome {0,1,2,3,4,5}
@attribute paymentType {manual,prepaid}
@attribute needSignature {yes,no}
@attribute packageType {perishable,electronics,clothing,others}
@attribute deliveryUrgency {standard,expedited,immediate}
@attribute dayOfWeek {monday,tuesday,wednesday,thursday,friday,saturday,sunday}
@attribute repeatDelivery {yes,no}
@attribute postboxCapacity numeric
@attribute packagePickup {yes,no}
@data
34,0,manual,yes,perishable,standard,thursday,yes,5,no
46,0,manual,no,perishable,standard,saturday,yes,5,no
37,1,prepaid,yes,others,standard,wednesday,no,2,yes
29,0,manual,yes,perishable,immediate,wednesday,yes,5,no
25,1,prepaid,yes,perishable,standard,sunday,no,5,yes
17,1,manual,no,electronics,expedited,thursday,yes,10,no
5,0,manual,yes,others,expedited,monday,yes,2,no
7,4,manual,no,others,standard,saturday,no,2,yes
13,1,manual,no,clothing,expedited,saturday,no,3,yes
2,3,prepaid,yes,electronics,standard,saturday,yes,10,no
22,2,manual,no,electronics,immediate,sunday,yes,10,no
14,1,prepaid,yes,electronics,standard,monday,yes,10,no
1,2,prepaid,no,perishable,expedited,sunday,yes,5,no
1,4,manual,no,perishable,expedited,monday,no,5,yes
19,4,prepaid,yes,perishable,expedited,wednesday,yes,5,no
13,3,manual,yes,clothing,standard,wednesday,yes,3,no
46,2,manual,no,others,standard,friday,no,2,yes
45,4,manual,no,electronics,immediate,sunday,no,10,no
21,1,manual,yes,perishable,standard,sunday,no,5,yes
48,4,manual,no,others,standard,sunday,yes,2,no
29,4,prepaid,yes,others,immediate,wednesday,yes,2,no
20,2,prepaid,no,electronics,standard,monday,no,10,yes
45,1,prepaid,no,perishable,expedited,saturday,no,5,yes
7,5,manual,no,perishable,immediate,tuesday,no,5,no
32,1,manual,no,perishable,immediate,friday,yes,5,no
23,5,manual,yes,electronics,standard,saturday,yes,10,no
31,2,prepaid,no,others,expedited,wednesday,yes,2,no
8,2,prepaid,no,clothing,immediate,sunday,yes,3,no
21,5,manual,no,perishable,immediate,friday,no,5,no
49,0,manual,yes,electronics,immediate,saturday,no,10,no
13,3,manual,yes,others,standard,monday,no,2,yes
5,4,prepaid,yes,perishable,standard,friday,no,5,yes
50,3,manual,no,electronics,expedited,saturday,yes,10,no
26,3,manual,yes,others,standard,monday,no,2,yes
5,3,manual,no,perishable,standard,thursday,no,5,yes
20,4,manual,no,electronics,expedited,wednesday,no,10,yes
23,5,manual,no,clothing,standard,thursday,no,3,yes
43,4,manual,yes,electronics,standard,sunday,no,10,yes
39,4,prepaid,no,electronics,standard,tuesday,yes,10,no
38,4,prepaid,no,electronics,expedited,saturday,no,10,yes
35,4,manual,yes,perishable,expedited,thursday,yes,5,no
32,2,manual,yes,clothing,expedited,friday,no,3,yes
2,5,manual,yes,others,immediate,friday,no,2,no
34,1,prepaid,no,perishable,standard,wednesday,no,5,yes
32,0,manual,no,perishable,immediate,wednesday,yes,5,no
12,1,manual,no,others,expedited,wednesday,yes,2,no
9,1,manual,yes,clothing,standard,sunday,yes,3,no
45,0,prepaid,no,electronics,standard,sunday,no,10,no
21,0,prepaid,yes,perishable,expedited,saturday,no,5,no
27,5,manual,yes,clothing,immediate,monday,yes,3,no
42,5,prepaid,yes,perishable,immediate,tuesday,no,5,no
33,0,manual,no,perishable,immediate,saturday,no,5,no
4,0,prepaid,no,perishable,standard,saturday,no,5,no
22,1,prepaid,no,clothing,standard,sunday,no,3,yes
38,1,manual,no,others,immediate,saturday,no,2,no
21,3,prepaid,yes,electronics,expedited,monday,no,10,yes
40,1,prepaid,no,others,expedited,thursday,no,2,yes
43,4,prepaid,yes,electronics,standard,wednesday,yes,10,no
2,4,manual,no,perishable,immediate,wednesday,no,5,no
24,1,manual,no,clothing,immediate,friday,no,3,no
20,4,manual,no,others,standard,saturday,no,2,yes
36,1,prepaid,no,clothing,expedited,wednesday,yes,3,no
7,0,manual,yes,others,expedited,saturday,yes,2,no
44,4,prepaid,no,electronics,standard,friday,no,10,yes
31,5,manual,no,electronics,expedited,saturday,no,10,yes
45,1,prepaid,yes,perishable,standard,saturday,no,5,yes
44,2,manual,no,perishable,expedited,tuesday,yes,5,no
44,3,manual,yes,perishable,expedited,wednesday,no,5,yes
35,5,manual,yes,electronics,standard,saturday,no,10,yes
7,3,manual,yes,perishable,immediate,monday,no,5,no
36,3,prepaid,no,others,standard,saturday,no,2,yes
16,3,prepaid,yes,clothing,immediate,sunday,no,3,no
50,0,prepaid,no,perishable,expedited,sunday,yes,5,no
21,3,manual,no,perishable,immediate,friday,yes,5,no
37,4,manual,no,electronics,immediate,monday,yes,10,no
40,2,manual,no,others,expedited,saturday,yes,2,no
16,4,manual,no,others,expedited,sunday,no,2,yes
30,0,manual,no,perishable,standard,wednesday,no,5,no
48,0,manual,no,electronics,immediate,thursday,no,10,no
22,4,manual,no,electronics,immediate,saturday,yes,10,no
49,4,manual,no,perishable,standard,tuesday,no,5,yes
38,4,prepaid,no,perishable,expedited,friday,yes,5,no
7,5,prepaid,no,clothing,standard,thursday,yes,3,no
10,5,manual,no,electronics,standard,friday,no,10,yes
35,4,manual,no,electronics,standard,thursday,yes,10,no
34,3,prepaid,no,electronics,immediate,friday,yes,10,no
30,1,prepaid,yes,perishable,immediate,tuesday,no,5,no
29,5,prepaid,yes,perishable,immediate,saturday,yes,5,no
21,4,manual,yes,clothing,expedited,wednesday,yes,3,no
30,4,prepaid,no,electronics,standard,friday,yes,10,no
1,1,prepaid,yes,electronics,immediate,friday,no,10,no
21,5,manual,no,perishable,immediate,sunday,no,5,no
23,1,manual,no,perishable,immediate,thursday,yes,5,no
24,0,manual,yes,clothing,expedited,wednesday,no,3,no
6,5,manual,no,electronics,expedited,thursday,no,10,yes
26,3,manual,no,others,standard,saturday,yes,2,no
19,0,manual,yes,electronics,immediate,thursday,yes,10,no
38,4,manual,yes,clothing,expedited,friday,yes,3,no
2,2,manual,yes,electronics,immediate,friday,no,10,no
8,4,prepaid,yes,electronics,standard,wednesday,yes,10,no
24,5,manual,yes,clothing,standard,friday,yes,3,no
42,5,manual,yes,electronics,immediate,friday,no,10,no
17,2,prepaid,yes,clothing,expedited,sunday,yes,3,no
10,1,prepaid,no,electronics,standard,wednesday,yes,10,no
13,2,manual,no,perishable,standard,saturday,no,5,yes
29,5,manual,no,others,standard,monday,yes,2,no
8,4,prepaid,yes,clothing,immediate,tuesday,no,3,no
33,5,prepaid,yes,others,standard,friday,no,2,yes
9,3,manual,no,perishable,immediate,monday,yes,5,no
20,1,manual,yes,others,standard,monday,no,2,yes
25,3,prepaid,no,others,expedited,friday,no,2,yes
24,1,prepaid,yes,others,expedited,sunday,yes,2,no
29,3,manual,yes,others,immediate,wednesday,yes,2,no
12,1,prepaid,no,electronics,expedited,friday,yes,10,no
4,0,manual,no,others,standard,thursday,yes,2,no
45,0,prepaid,yes,others,standard,thursday,no,2,no
1,4,prepaid,yes,electronics,immediate,thursday,yes,10,no
40,4,manual,yes,electronics,immediate,friday,no,10,no
38,3,prepaid,no,clothing,expedited,wednesday,no,3,yes
50,1,prepaid,yes,electronics,expedited,friday,yes,10,no
43,2,manual,yes,clothing,immediate,tuesday,yes,3,no
13,0,manual,yes,others,standard,monday,yes,2,no
14,3,prepaid,no,clothing,standard,monday,yes,3,no
41,3,manual,yes,clothing,expedited,tuesday,yes,3,no
39,1,manual,yes,perishable,standard,tuesday,yes,5,no
17,1,manual,yes,others,standard,tuesday,no,2,yes
17,3,manual,no,perishable,standard,thursday,no,5,yes
29,4,prepaid,no,others,standard,saturday,yes,2,no
17,4,manual,no,others,immediate,monday,yes,2,no
29,2,manual,yes,others,standard,thursday,yes,2,no
47,1,prepaid,no,perishable,expedited,tuesday,no,5,yes
50,3,manual,no,electronics,immediate,thursday,yes,10,no
5,2,prepaid,yes,electronics,expedited,saturday,yes,10,no
13,3,prepaid,yes,perishable,immediate,friday,no,5,no
45,5,manual,yes,perishable,standard,tuesday,yes,5,no
25,2,prepaid,yes,perishable,immediate,wednesday,no,5,no
37,3,prepaid,yes,others,standard,wednesday,no,2,yes
25,1,manual,yes,electronics,immediate,wednesday,no,10,no
4,5,prepaid,no,clothing,standard,friday,yes,3,no
34,1,prepaid,no,others,standard,wednesday,no,2,yes
28,3,manual,yes,electronics,immediate,friday,yes,10,no
14,0,prepaid,yes,perishable,immediate,saturday,no,5,no
33,4,prepaid,yes,clothing,immediate,thursday,yes,3,no
8,2,prepaid,no,others,immediate,monday,no,2,no
35,0,manual,no,clothing,immediate,monday,no,3,no
19,5,manual,yes,clothing,standard,tuesday,no,3,yes
50,0,manual,yes,others,expedited,thursday,yes,2,no
47,4,manual,no,clothing,immediate,sunday,no,3,no
23,4,manual,yes,electronics,standard,monday,no,10,yes
11,4,manual,no,electronics,standard,saturday,yes,10,no
31,0,prepaid,no,perishable,expedited,thursday,no,5,no
49,3,manual,no,others,expedited,friday,no,2,yes
19,1,prepaid,no,perishable,standard,thursday,yes,5,no
50,2,manual,yes,clothing,standard,wednesday,no,3,yes
29,1,prepaid,yes,others,expedited,sunday,yes,2,no
38,2,manual,no,electronics,standard,monday,no,10,yes
38,3,manual,yes,perishable,expedited,saturday,yes,5,no
25,1,manual,yes,clothing,expedited,thursday,no,3,yes
34,1,prepaid,yes,electronics,standard,thursday,yes,10,no
49,2,manual,no,electronics,standard,thursday,no,10,yes
8,0,manual,no,perishable,immediate,sunday,no,5,no
22,3,manual,no,clothing,immediate,friday,no,3,no
50,5,prepaid,no,clothing,standard,wednesday,no,3,yes
39,0,manual,yes,perishable,immediate,wednesday,yes,5,no
8,1,prepaid,yes,others,standard,thursday,yes,2,no
27,2,manual,no,perishable,standard,tuesday,yes,5,no
38,5,prepaid,yes,clothing,immediate,friday,yes,3,no
13,3,manual,yes,others,expedited,friday,no,2,yes
28,5,prepaid,yes,electronics,standard,wednesday,yes,10,no
9,3,prepaid,no,others,standard,thursday,yes,2,no
35,3,prepaid,no,clothing,standard,wednesday,yes,3,no
4,1,manual,no,clothing,expedited,thursday,yes,3,no
19,0,prepaid,yes,electronics,expedited,tuesday,yes,10,no
39,5,manual,yes,electronics,immediate,wednesday,yes,10,no
34,5,prepaid,yes,perishable,expedited,tuesday,no,5,yes
25,3,prepaid,no,clothing,immediate,saturday,no,3,no
50,2,manual,yes,electronics,standard,wednesday,yes,10,no
26,2,prepaid,yes,electronics,expedited,wednesday,no,10,yes
19,5,prepaid,no,perishable,expedited,thursday,no,5,yes
50,2,manual,no,electronics,expedited,wednesday,yes,10,no
44,4,manual,no,others,standard,tuesday,no,2,yes
11,0,prepaid,no,clothing,standard,wednesday,yes,3,no
21,0,prepaid,no,clothing,immediate,wednesday,no,3,no
29,3,prepaid,no,others,immediate,monday,yes,2,no
21,4,manual,no,clothing,immediate,tuesday,yes,3,no
36,0,manual,no,electronics,immediate,thursday,yes,10,no
43,4,manual,yes,perishable,immediate,monday,yes,5,no
34,5,prepaid,no,electronics,standard,thursday,no,10,yes
11,1,prepaid,yes,electronics,expedited,thursday,no,10,yes
13,3,manual,yes,clothing,standard,wednesday,no,3,yes
43,0,prepaid,yes,clothing,expedited,wednesday,no,3,no
40,0,manual,no,electronics,expedited,saturday,yes,10,no
44,4,prepaid,no,clothing,immediate,saturday,no,3,no
4,4,manual,yes,perishable,standard,sunday,yes,5,no
32,2,manual,no,others,immediate,tuesday,no,2,no
2,4,manual,no,perishable,expedited,saturday,yes,5,no
6,0,manual,yes,electronics,immediate,monday,no,10,no
8,3,manual,yes,electronics,immediate,saturday,yes,10,no
23,1,prepaid,no,electronics,expedited,saturday,yes,10,no
6,1,prepaid,yes,clothing,immediate,thursday,no,3,no
1,4,manual,no,perishable,immediate,friday,yes,5,no
30,2,prepaid,no,electronics,standard,saturday,yes,10,no
37,0,manual,no,perishable,expedited,sunday,no,5,no
16,1,prepaid,no,perishable,immediate,saturday,no,5,no
16,2,manual,yes,electronics,standard,sunday,yes,10,no
2,5,manual,yes,electronics,expedited,monday,no,10,yes
18,2,manual,yes,electronics,immediate,monday,no,10,no
18,1,manual,yes,others,immediate,sunday,no,2,no
45,5,manual,yes,perishable,standard,sunday,no,5,yes
38,2,manual,yes,others,standard,friday,yes,2,no
29,1,prepaid,yes,clothing,standard,sunday,no,3,yes
48,2,prepaid,yes,clothing,immediate,sunday,no,3,no
23,3,manual,no,others,expedited,thursday,yes,2,no
2,2,prepaid,no,others,expedited,saturday,no,2,yes
27,5,prepaid,yes,perishable,immediate,friday,no,5,no
37,5,manual,yes,clothing,immediate,monday,no,3,no
45,3,manual,no,clothing,standard,tuesday,no,3,yes
49,0,manual,yes,perishable,immediate,friday,yes,5,no
1,4,prepaid,no,electronics,expedited,saturday,no,10,yes
4,3,manual,yes,perishable,immediate,saturday,yes,5,no
15,0,manual,yes,others,expedited,tuesday,yes,2,no
27,5,manual,no,perishable,standard,monday,no,5,yes
22,0,prepaid,yes,clothing,immediate,friday,yes,3,no
23,0,manual,yes,clothing,immediate,saturday,yes,3,no
13,1,manual,no,others,immediate,wednesday,yes,2,no
21,1,prepaid,yes,electronics,standard,monday,yes,10,no
41,0,prepaid,no,others,standard,monday,yes,2,no
42,2,prepaid,yes,others,expedited,tuesday,no,2,yes
45,5,prepaid,yes,electronics,immediate,friday,yes,10,no
7,2,prepaid,no,clothing,standard,wednesday,no,3,yes
4,4,manual,no,clothing,standard,thursday,yes,3,no
35,1,prepaid,no,electronics,standard,friday,yes,10,no
43,0,prepaid,yes,perishable,immediate,thursday,no,5,no
38,0,prepaid,yes,perishable,expedited,monday,yes,5,no
45,5,prepaid,no,perishable,expedited,monday,no,5,yes
25,4,prepaid,yes,perishable,standard,sunday,yes,5,no
34,1,prepaid,yes,clothing,expedited,wednesday,yes,3,no
8,5,prepaid,yes,perishable,immediate,monday,no,5,no
4,5,prepaid,yes,clothing,expedited,saturday,yes,3,no
12,0,prepaid,no,perishable,immediate,thursday,no,5,no
48,0,prepaid,no,clothing,expedited,monday,no,3,no
32,2,manual,no,perishable,expedited,monday,yes,5,no
17,2,manual,yes,clothing,expedited,saturday,no,3,yes
35,2,prepaid,yes,clothing,standard,sunday,yes,3,no
23,5,prepaid,no,clothing,immediate,monday,yes,3,no
33,0,manual,no,clothing,immediate,saturday,yes,3,no
25,2,manual,no,clothing,standard,tuesday,no,3,yes
13,2,prepaid,no,perishable,standard,monday,no,5,yes
46,2,manual,yes,electronics,immediate,wednesday,no,10,no
3,5,prepaid,no,perishable,standard,saturday,no,5,yes
24,5,prepaid,no,others,immediate,monday,no,2,no
34,2,manual,yes,perishable,expedited,tuesday,no,5,yes
27,1,prepaid,no,others,standard,friday,yes,2,no
39,3,manual,yes,clothing,standard,tuesday,yes,3,no
28,2,manual,yes,perishable,expedited,sunday,yes,5,no
41,4,prepaid,no,others,expedited,tuesday,no,2,yes
18,5,manual,yes,perishable,immediate,friday,yes,5,no
16,3,manual,no,electronics,expedited,saturday,no,10,yes
30,5,manual,yes,others,immediate,sunday,yes,2,no
26,4,manual,yes,others,expedited,tuesday,no,2,yes
45,5,manual,no,perishable,standard,wednesday,no,5,yes
22,5,prepaid,no,electronics,immediate,saturday,yes,10,no
47,0,prepaid,no,clothing,immediate,wednesday,no,3,no
23,5,prepaid,no,perishable,standard,sunday,yes,5,no
2,1,manual,yes,electronics,standard,tuesday,yes,10,no
27,0,prepaid,yes,others,immediate,wednesday,yes,2,no
10,1,manual,no,others,standard,sunday,yes,2,no
7,4,prepaid,yes,others,expedited,thursday,no,2,yes
12,4,manual,no,electronics,standard,monday,yes,10,no
38,2,manual,yes,electronics,immediate,monday,no,10,no
39,2,prepaid,yes,perishable,standard,wednesday,yes,5,no
24,1,prepaid,yes,electronics,immediate,friday,yes,10,no
11,4,prepaid,yes,electronics,immediate,tuesday,yes,10,no
5,0,manual,yes,electronics,immediate,thursday,yes,10,no
5,5,manual,yes,perishable,standard,tuesday,yes,5,no
21,1,prepaid,no,clothing,immediate,saturday,yes,3,no
27,3,prepaid,no,others,standard,wednesday,no,2,yes
43,5,prepaid,no,clothing,expedited,friday,yes,3,no
36,0,manual,yes,clothing,immediate,friday,yes,3,no
25,0,prepaid,no,perishable,expedited,wednesday,yes,5,no
20,1,manual,yes,electronics,expedited,sunday,no,10,yes
4,4,manual,yes,perishable,expedited,wednesday,no,5,yes
35,0,prepaid,yes,others,expedited,saturday,yes,2,no
16,4,manual,no,electronics,standard,tuesday,yes,10,no
11,0,prepaid,yes,perishable,expedited,sunday,yes,5,no
18,5,prepaid,yes,electronics,standard,sunday,yes,10,no
46,3,prepaid,no,clothing,expedited,saturday,no,3,yes
19,4,manual,yes,perishable,standard,wednesday,no,5,yes
18,2,prepaid,no,electronics,expedited,sunday,no,10,yes
35,2,manual,yes,perishable,expedited,sunday,yes,5,no
43,0,manual,no,perishable,expedited,saturday,no,5,no
20,3,prepaid,yes,electronics,standard,saturday,no,10,yes
8,3,prepaid,yes,others,standard,monday,no,2,yes
13,4,manual,yes,others,standard,monday,no,2,yes
23,2,prepaid,no,perishable,standard,thursday,yes,5,no
15,4,prepaid,no,clothing,immediate,saturday,yes,3,no
11,4,prepaid,no,others,immediate,sunday,yes,2,no
41,5,prepaid,yes,clothing,expedited,monday,yes,3,no
48,4,prepaid,no,others,standard,wednesday,no,2,yes
26,3,manual,yes,others,standard,tuesday,no,2,yes
41,0,manual,yes,clothing,standard,monday,yes,3,no
47,0,manual,yes,others,immediate,monday,yes,2,no
37,2,manual,yes,electronics,standard,monday,yes,10,no
12,2,prepaid,yes,perishable,standard,tuesday,yes,5,no
9,4,prepaid,no,perishable,expedited,thursday,no,5,yes
13,5,prepaid,yes,others,standard,wednesday,no,2,yes
24,0,manual,yes,perishable,standard,sunday,no,5,no
30,1,manual,no,others,expedited,monday,yes,2,no
41,5,manual,yes,others,standard,saturday,yes,2,no
20,5,prepaid,no,clothing,standard,tuesday,yes,3,no
17,2,manual,no,others,expedited,tuesday,yes,2,no
38,1,prepaid,yes,clothing,expedited,friday,no,3,yes
43,3,prepaid,no,clothing,standard,saturday,no,3,yes
5,1,manual,yes,others,standard,tuesday,no,2,yes
37,1,manual,no,clothing,expedited,tuesday,no,3,yes
22,4,manual,no,clothing,standard,tuesday,yes,3,no
3,3,manual,yes,clothing,standard,friday,yes,3,no
44,1,manual,yes,perishable,immediate,sunday,yes,5,no
46,4,manual,yes,clothing,immediate,saturday,yes,3,no
21,2,manual,no,electronics,immediate,monday,no,10,no
39,3,manual,no,perishable,immediate,thursday,no,5,no
9,5,prepaid,yes,electronics,immediate,monday,no,10,no
4,2,prepaid,no,perishable,expedited,sunday,no,5,yes
4,5,prepaid,yes,electronics,expedited,thursday,no,10,yes
40,5,prepaid,yes,electronics,expedited,wednesday,yes,10,no
41,3,manual,no,clothing,expedited,monday,no,3,yes
17,1,manual,yes,electronics,immediate,wednesday,no,10,no
18,2,manual,yes,clothing,standard,saturday,yes,3,no
8,5,manual,no,electronics,standard,tuesday,yes,10,no
32,1,prepaid,no,clothing,immediate,sunday,yes,3,no
10,0,manual,yes,perishable,standard,sunday,yes,5,no
6,0,prepaid,no,clothing,expedited,monday,yes,3,no
1,2,manual,no,others,standard,tuesday,no,2,yes
37,1,prepaid,no,others,expedited,thursday,yes,2,no
31,3,prepaid,yes,clothing,expedited,wednesday,no,3,yes
43,1,prepaid,yes,others,immediate,monday,no,2,no
21,3,prepaid,yes,electronics,immediate,wednesday,no,10,no
48,0,manual,no,perishable,expedited,saturday,no,5,no
37,2,prepaid,no,electronics,standard,friday,yes,10,no
44,5,manual,yes,electronics,expedited,friday,yes,10,no
38,1,manual,yes,perishable,immediate,sunday,no,5,no
31,2,manual,no,electronics,expedited,wednesday,no,10,yes
37,3,prepaid,yes,others,expedited,tuesday,no,2,yes
26,5,prepaid,no,others,standard,thursday,yes,2,no
25,5,prepaid,no,electronics,expedited,thursday,yes,10,no
6,0,manual,yes,others,standard,thursday,yes,2,no
9,4,prepaid,no,others,immediate,wednesday,no,2,no
37,3,prepaid,no,others,immediate,thursday,yes,2,no
29,3,manual,no,perishable,standard,tuesday,yes,5,no
32,1,manual,yes,electronics,immediate,saturday,yes,10,no
35,5,prepaid,yes,perishable,standard,tuesday,no,5,yes
6,2,prepaid,no,electronics,immediate,friday,no,10,no
19,4,prepaid,no,electronics,immediate,saturday,yes,10,no
7,2,manual,no,perishable,standard,thursday,no,5,yes
41,5,manual,no,perishable,standard,thursday,no,5,yes
30,5,manual,no,others,standard,saturday,no,2,yes
3,2,prepaid,no,others,expedited,saturday,yes,2,no
15,2,prepaid,yes,perishable,immediate,friday,no,5,no
45,1,manual,yes,electronics,immediate,thursday,no,10,no
3,3,manual,no,clothing,expedited,sunday,no,3,yes
16,0,manual,yes,others,standard,thursday,no,2,no
7,0,manual,no,perishable,immediate,tuesday,yes,5,no
5,4,manual,no,electronics,immediate,wednesday,no,10,no
31,3,prepaid,no,perishable,immediate,thursday,yes,5,no
12,4,manual,yes,perishable,immediate,thursday,no,5,no
39,3,manual,no,others,standard,tuesday,yes,2,no
40,2,manual,no,clothing,immediate,wednesday,no,3,no
37,5,manual,no,others,expedited,friday,no,2,yes
31,0,manual,no,others,standard,tuesday,yes,2,no
21,4,prepaid,no,electronics,expedited,sunday,yes,10,no
24,4,prepaid,yes,perishable,immediate,friday,yes,5,no
49,3,prepaid,no,clothing,immediate,thursday,no,3,no
4,2,manual,no,electronics,expedited,tuesday,yes,10,no
